79074
78
288005
91621
 0 1 1 119 821  12 (D 0,1,1) (S 371,116,1) (S 370,116,115) (S 180,115,116) (S 373,117,115) (S 183,115,117) (S 374,117,2) (S 333,91,90) (S 327,85,84) (S 139,86,87) (S 303,69,67) (D 0,1,1)
 0 1 2 118 609  11 (D 0,1,1) (S 366,113,112) (S 181,1,116) (S 372,117,116) (S 186,117,119) (S 364,112,110) (S 362,110,107) (S 363,111,110) (S 174,110,112) (S 178,113,114) (D 0,1,1)
 0 1 3 118 1077  12 (D 0,1,1) (S 191,120,121) (S 376,119,117) (S 381,121,120) (S 377,120,119) (S 176,112,113) (S 175,107,112) (S 368,114,113) (S 172,107,110) (S 173,110,111) (S 272,45,34) (D 0,1,1)
 0 1 4 120 615  6 (D 0,1,1) (S 185,117,118) (S 375,118,117) (S 380,121,118) (S 397,132,131) (D 0,1,1)
 0 1 5 118 633  9 (D 0,1,1) (S 184,2,117) (S 192,121,122) (S 382,122,121) (S 206,126,131) (S 396,131,126) (S 385,124,123) (S 214,136,138) (D 0,1,1)
 0 1 6 119 719  8 (D 0,1,1) (S 187,119,120) (S 196,120,123) (S 325,84,82) (S 321,81,80) (S 384,123,122) (S 205,126,130) (D 0,1,1)
 0 1 7 120 439  7 (D 0,1,1) (S 182,116,117) (S 365,112,107) (S 179,114,115) (S 369,115,114) (S 23,112,112) (D 0,1,1)
 0 1 8 120 958  8 (D 0,1,1) (S 338,92,84) (S 316,77,46) (S 271,45,44) (S 313,76,75) (S 125,76,77) (S 68,35,36) (D 0,1,1)
 0 1 9 120 1092  14 (D 0,1,1) (S 337,92,82) (S 320,81,79) (S 315,77,76) (S 305,71,70) (S 310,74,73) (S 308,73,72) (S 307,72,71) (S 297,64,63) (S 296,63,62) (S 107,63,64) (S 306,71,69) (S 345,98,97) (D 0,1,1)
 0 1 10 120 833  9 (D 0,1,1) (S 336,92,89) (S 319,80,79) (S 127,77,78) (S 132,80,82) (S 148,84,92) (S 151,93,94) (S 165,102,104) (D 0,1,1)
 0 1 11 119 1399  12 (D 0,1,1) (S 340,93,63) (S 276,139,33) (S 218,54,140) (S 286,56,55) (S 407,140,55) (S 285,55,54) (S 278,49,48) (S 217,55,140) (S 248,28,27) (S 249,29,28) (D 0,1,1)
 0 1 12 119 957  11 (D 0,1,1) (S 339,93,64) (S 162,101,102) (S 166,104,105) (S 355,104,102) (S 160,94,101) (S 351,101,66) (S 350,101,94) (S 116,69,71) (S 268,43,42) (D 0,1,1)
 0 1 13 118 614  6 (D 0,1,1) (S 335,91,66) (S 167,105,106) (S 356,105,104) (S 358,107,106) (D 0,1,1)
 0 1 14 118 650  7 (D 0,1,1) (S 334,90,68) (S 114,69,70) (S 309,74,72) (S 119,72,74) (S 135,82,84) (D 0,1,1)
 0 1 15 119 799  8 (D 0,1,1) (S 332,90,88) (S 189,91,118) (S 378,118,114) (S 329,87,86) (S 404,138,136) (S 207,131,132) (D 0,1,1)
 0 1 16 120 1445  10 (D 0,1,1) (S 346,99,96) (S 343,96,95) (S 157,97,99) (S 159,94,100) (S 124,74,76) (S 199,124,126) (S 398,133,132) (S 155,97,98) (D 0,1,1)
 0 1 17 120 845  9 (D 0,1,1) (S 347,99,97) (S 344,97,96) (S 156,96,99) (S 341,94,93) (S 352,102,101) (S 357,106,105) (S 143,90,91) (D 0,1,1)
