307
11
10279165
526
 0 1 1 25 30  9 (D 0,1,1) (S 39,2,7) (S 6,7,7) (S 24,3,7) (S 33,7,11) (S 14,1,3) (S 17,7,10) (S 13,10,11) (D 0,1,1)
 0 1 2 24 27  6 (D 0,1,1) (S 36,1,5) (S 4,5,5) (S 21,3,9) (S 41,7,8) (D 0,1,1)
 0 1 3 27 36  8 (D 0,1,1) (S 28,4,9) (S 12,9,10) (S 11,5,8) (S 35,2,4) (S 5,6,6) (S 26,6,10) (D 0,1,1)
 0 1 4 25 28  4 (D 0,1,1) (S 1,2,2) (S 37,6,11) (D 0,1,1)
 0 1 5 27 31  8 (D 0,1,1) (S 27,2,5) (S 30,5,10) (S 9,10,10) (S 19,4,6) (S 31,6,8) (S 25,8,11) (D 0,1,1)
 0 1 6 24 28  6 (D 0,1,1) (S 40,2,3) (S 16,3,4) (S 32,5,9) (S 20,9,11) (D 0,1,1)
 0 1 7 22 25  6 (D 0,1,1) (S 15,2,6) (S 18,6,7) (S 2,3,3) (S 34,3,11) (D 0,1,1)
 0 1 8 26 30  5 (D 0,1,1) (S 38,8,9) (S 8,9,9) (S 22,7,9) (D 0,1,1)
 0 1 9 27 29  6 (D 0,1,1) (S 42,1,4) (S 23,4,7) (S 29,3,8) (S 7,8,8) (D 0,1,1)
 0 1 10 16 18  3 (D 0,1,1) (S 10,11,11) (D 0,1,1)
 0 1 11 23 25  3 (D 0,1,1) (S 3,4,4) (D 0,1,1)
