25755
26
275093
19665
 0 1 1 189 487  12 (D 0,1,1) (S 22,2,3) (S 10,3,3) (S 109,3,2) (S 16,2,2) (S 23,2,4) (S 20,69,69) (S 181,69,59) (S 94,59,69) (S 110,4,2) (S 108,2,1) (D 0,1,1)
 0 1 2 187 1079  8 (D 0,1,1) (S 152,44,43) (S 92,66,68) (S 179,68,66) (S 167,56,55) (S 80,55,56) (S 150,39,35) (D 0,1,1)
 0 1 3 190 998  20 (D 0,1,1) (S 112,6,5) (S 26,5,7) (S 114,8,7) (S 113,7,5) (S 25,5,6) (S 27,7,8) (S 19,75,75) (S 132,75,25) (S 46,25,26) (S 134,26,23) (S 47,23,26) (S 48,26,27) (S 133,26,25) (S 130,24,22) (S 106,21,51) (S 75,51,53) (S 163,53,52) (S 161,52,50) (D 0,1,1)
 0 1 4 190 886  14 (D 0,1,1) (S 107,44,59) (S 194,59,44) (S 157,48,47) (S 71,47,49) (S 72,49,50) (S 77,52,54) (S 164,54,52) (S 76,52,53) (S 165,53,24) (S 166,50,19) (S 39,18,20) (S 116,10,9) (D 0,1,1)
 0 1 5 188 916  12 (D 0,1,1) (S 31,12,16) (S 119,16,13) (S 32,13,16) (S 38,19,20) (S 125,20,19) (S 79,19,50) (S 73,49,51) (S 193,51,21) (S 41,21,22) (S 160,51,49) (D 0,1,1)
 0 1 6 190 949  7 (D 0,1,1) (S 84,11,59) (S 67,45,46) (S 127,21,19) (S 40,19,21) (S 129,75,22) (D 0,1,1)
 0 1 7 182 774  8 (D 0,1,1) (S 24,4,5) (S 111,5,4) (S 28,8,9) (S 29,9,10) (S 66,44,45) (S 153,45,44) (D 0,1,1)
 0 1 8 180 672  8 (D 0,1,1) (S 83,58,59) (S 170,59,58) (S 85,58,60) (S 172,60,58) (S 93,58,69) (S 180,69,58) (D 0,1,1)
 0 1 9 189 827  9 (D 0,1,1) (S 171,59,11) (S 34,13,77) (S 191,77,15) (S 35,15,17) (S 14,17,17) (S 122,17,15) (S 104,15,77) (D 0,1,1)
 0 1 10 190 961  12 (D 0,1,1) (S 21,1,2) (S 37,18,19) (S 49,26,28) (S 50,28,29) (S 136,28,26) (S 74,50,52) (S 159,50,49) (S 158,49,47) (S 156,47,46) (S 155,46,44) (D 0,1,1)
 0 1 11 183 1270  10 (D 0,1,1) (S 70,47,48) (S 189,75,23) (S 140,31,23) (S 138,29,25) (S 131,25,24) (S 100,73,74) (S 186,73,72) (S 117,12,11) (D 0,1,1)
 0 1 12 189 1069  12 (D 0,1,1) (S 115,9,8) (S 13,10,10) (S 30,11,12) (S 45,25,75) (S 52,30,31) (S 102,23,75) (S 128,22,21) (S 43,22,24) (S 78,24,53) (S 162,53,51) (D 0,1,1)
 0 1 13 190 1384  12 (D 0,1,1) (S 11,57,57) (S 18,42,42) (S 60,37,38) (S 147,38,37) (S 141,32,31) (S 139,31,30) (S 184,72,71) (S 97,71,72) (S 120,14,13) (S 118,16,12) (D 0,1,1)
 0 1 14 190 1126  10 (D 0,1,1) (S 68,44,46) (S 12,55,55) (S 81,42,57) (S 151,41,35) (S 63,35,39) (S 146,37,33) (S 58,33,36) (S 62,39,40) (D 0,1,1)
 0 1 15 185 1065  10 (D 0,1,1) (S 69,46,47) (S 9,45,45) (S 44,24,25) (S 51,25,29) (S 137,29,28) (S 103,20,76) (S 105,76,77) (S 121,77,13) (D 0,1,1)
 0 1 16 187 994  11 (D 0,1,1) (S 89,63,64) (S 2,64,64) (S 1,63,63) (S 175,63,62) (S 87,60,62) (S 177,65,63) (S 90,63,65) (S 176,64,63) (S 154,46,45) (D 0,1,1)
 0 1 17 189 987  7 (D 0,1,1) (S 123,18,15) (S 33,13,14) (S 36,15,18) (S 3,18,18) (S 188,72,18) (D 0,1,1)
 0 1 18 189 1223  6 (D 0,1,1) (S 168,57,42) (S 65,43,44) (S 124,19,18) (S 183,71,70) (D 0,1,1)
 0 1 19 185 1138  7 (D 0,1,1) (S 53,23,31) (S 54,31,32) (S 5,36,36) (S 142,33,32) (S 56,32,34) (D 0,1,1)
 0 1 20 190 1239  11 (D 0,1,1) (S 192,77,76) (S 190,76,20) (S 126,20,18) (S 42,22,75) (S 17,25,25) (S 135,27,26) (S 15,23,23) (S 148,39,37) (S 7,38,38) (D 0,1,1)
 0 1 21 187 921  5 (D 0,1,1) (S 144,35,32) (S 57,32,35) (S 64,35,41) (D 0,1,1)
 0 1 22 186 1165  8 (D 0,1,1) (S 149,40,39) (S 59,33,37) (S 61,37,39) (S 88,62,63) (S 91,62,66) (S 86,60,61) (D 0,1,1)
 0 1 23 189 1102  7 (D 0,1,1) (S 169,58,57) (S 143,34,32) (S 55,32,33) (S 145,36,33) (S 4,37,37) (D 0,1,1)
 0 1 24 188 962  7 (D 0,1,1) (S 173,61,60) (S 6,68,68) (S 178,66,62) (S 174,62,60) (S 82,57,58) (D 0,1,1)
 0 1 25 188 1064  8 (D 0,1,1) (S 101,18,72) (S 99,72,73) (S 185,73,71) (S 96,70,71) (S 98,71,73) (S 187,74,73) (D 0,1,1)
 0 1 26 185 497  5 (D 0,1,1) (S 95,4,69) (S 8,58,58) (S 182,69,4) (D 0,1,1)
