576
10
10285555
418
 0 1 1 21 40  7 (D 0,1,1) (S 37,12,13) (S 32,14,16) (S 31,16,17) (S 19,1,19) (S 23,1,17) (D 0,1,1)
 0 1 2 27 61  6 (D 0,1,1) (S 5,6,6) (S 18,1,27) (S 13,24,24) (S 22,24,27) (D 0,1,1)
 0 1 3 27 56  7 (D 0,1,1) (S 12,23,23) (S 11,22,22) (S 30,22,23) (S 25,21,23) (S 28,23,26) (D 0,1,1)
 0 1 4 26 82  6 (D 0,1,1) (S 33,14,20) (S 17,21,25) (S 7,13,13) (S 4,5,5) (D 0,1,1)
 0 1 5 27 56  7 (D 0,1,1) (S 1,2,2) (S 36,2,1) (S 24,3,8) (S 21,8,9) (S 16,5,9) (D 0,1,1)
 0 1 6 27 60  4 (D 0,1,1) (S 3,4,4) (S 34,10,11) (D 0,1,1)
 0 1 7 25 58  6 (D 0,1,1) (S 15,26,26) (S 14,25,25) (S 35,18,21) (S 10,18,18) (D 0,1,1)
 0 1 8 24 53  5 (D 0,1,1) (S 8,14,14) (S 26,20,21) (S 27,21,22) (D 0,1,1)
 0 1 9 23 47  4 (D 0,1,1) (S 2,3,3) (S 29,6,10) (D 0,1,1)
 0 1 10 22 63  5 (D 0,1,1) (S 9,15,15) (S 20,6,7) (S 6,7,7) (D 0,1,1)
