300
11
10284148
589
 0 1 1 19 21  9 (D 0,1,1) (S 37,1,3) (S 29,3,6) (S 31,4,5) (S 4,5,5) (S 16,5,6) (S 27,6,11) (S 9,11,11) (D 0,1,1)
 0 1 2 22 25  6 (D 0,1,1) (S 36,4,6) (S 5,6,6) (S 33,6,9) (S 21,7,11) (D 0,1,1)
 0 1 3 26 30  7 (D 0,1,1) (S 24,1,6) (S 20,6,7) (S 10,3,11) (S 17,1,2) (S 11,1,8) (D 0,1,1)
 0 1 4 27 31  7 (D 0,1,1) (S 13,2,5) (S 32,5,9) (S 23,1,5) (S 30,5,10) (S 28,10,11) (D 0,1,1)
 0 1 5 27 31  6 (D 0,1,1) (S 35,1,7) (S 18,3,4) (S 14,4,10) (S 26,3,8) (D 0,1,1)
 0 1 6 25 28  5 (D 0,1,1) (S 12,2,3) (S 2,3,3) (S 19,5,8) (D 0,1,1)
 0 1 7 25 28  4 (D 0,1,1) (S 7,8,8) (S 15,8,10) (D 0,1,1)
 0 1 8 21 23  4 (D 0,1,1) (S 34,1,9) (S 8,9,9) (D 0,1,1)
 0 1 9 24 28  6 (D 0,1,1) (S 25,1,10) (S 22,3,7) (S 6,7,7) (S 39,7,10) (D 0,1,1)
 0 1 10 24 26  3 (D 0,1,1) (S 1,2,2) (D 0,1,1)
 0 1 11 26 29  4 (D 0,1,1) (S 3,4,4) (S 38,4,9) (D 0,1,1)
