972
10
10894013
1969
 0 1 1 50 72  9 (D 0,1,1) (S 24,1,2) (S 43,2,3) (S 1,3,3) (S 56,3,2) (S 30,1,8) (S 2,4,4) (S 61,4,7) (D 0,1,1)
 0 1 2 64 119  12 (D 0,1,1) (S 5,8,8) (S 27,4,6) (S 57,6,7) (S 49,7,6) (S 54,6,11) (S 14,20,20) (S 21,29,29) (S 47,22,21) (S 38,16,13) (S 39,13,8) (D 0,1,1)
 0 1 3 64 121  13 (D 0,1,1) (S 53,8,13) (S 63,16,12) (S 46,12,11) (S 31,20,27) (S 20,27,27) (S 58,20,21) (S 41,21,29) (S 60,29,21) (S 36,21,28) (S 40,28,29) (S 12,17,17) (D 0,1,1)
 0 1 4 61 95  10 (D 0,1,1) (S 50,13,16) (S 23,16,21) (S 15,21,21) (S 37,21,24) (S 18,24,24) (S 42,16,11) (S 45,11,12) (S 9,12,12) (D 0,1,1)
 0 1 5 59 98  8 (D 0,1,1) (S 35,15,19) (S 13,18,18) (S 52,17,13) (S 26,16,17) (S 33,17,18) (S 55,18,15) (D 0,1,1)
 0 1 6 65 138  8 (D 0,1,1) (S 48,25,30) (S 59,23,22) (S 62,25,29) (S 44,29,28) (S 8,11,11) (S 4,7,7) (D 0,1,1)
 0 1 7 58 105  9 (D 0,1,1) (S 51,2,9) (S 25,10,15) (S 11,15,15) (S 28,17,22) (S 16,22,22) (S 32,26,30) (S 22,30,30) (D 0,1,1)
 0 1 8 64 86  5 (D 0,1,1) (S 34,8,9) (S 6,9,9) (S 7,10,10) (D 0,1,1)
 0 1 9 63 114  6 (D 0,1,1) (S 10,14,14) (S 29,22,25) (S 19,26,26) (S 17,23,23) (D 0,1,1)
 0 1 10 18 24  3 (D 0,1,1) (S 3,5,5) (D 0,1,1)
