704
10
8487927
2172
 0 1 1 27 68  7 (D 0,1,1) (S 38,2,1) (S 26,2,12) (S 23,22,23) (S 31,23,24) (S 39,25,26) (D 0,1,1)
 0 1 2 27 101  11 (D 0,1,1) (S 22,12,13) (S 24,13,15) (S 25,14,20) (S 28,21,22) (S 19,13,14) (S 33,16,17) (S 18,15,20) (S 17,21,23) (S 40,6,7) (D 0,1,1)
 0 1 3 27 76  7 (D 0,1,1) (S 16,27,27) (S 20,26,27) (S 15,24,24) (S 14,23,23) (S 41,3,6) (D 0,1,1)
 0 1 4 27 104  7 (D 0,1,1) (S 11,19,19) (S 35,20,21) (S 13,22,22) (S 12,21,21) (S 34,4,10) (D 0,1,1)
 0 1 5 27 54  7 (D 0,1,1) (S 36,1,3) (S 29,3,4) (S 27,7,11) (S 6,10,10) (S 3,5,5) (D 0,1,1)
 0 1 6 24 58  5 (D 0,1,1) (S 9,17,17) (S 10,18,18) (S 21,14,18) (D 0,1,1)
 0 1 7 26 74  5 (D 0,1,1) (S 8,15,15) (S 30,5,6) (S 5,8,8) (D 0,1,1)
 0 1 8 26 84  5 (D 0,1,1) (S 7,14,14) (S 37,18,21) (S 2,4,4) (D 0,1,1)
 0 1 9 21 43  3 (D 0,1,1) (S 4,6,6) (D 0,1,1)
 0 1 10 17 42  4 (D 0,1,1) (S 1,3,3) (S 32,4,6) (D 0,1,1)
