916
10
3776898
1454
 0 1 1 50 84  10 (D 0,1,1) (S 34,2,1) (S 26,2,8) (S 43,1,30) (S 37,1,2) (S 54,3,2) (S 20,3,4) (S 45,13,12) (S 40,5,31) (D 0,1,1)
 0 1 2 50 92  13 (D 0,1,1) (S 7,10,10) (S 57,14,15) (S 64,16,17) (S 65,15,14) (S 53,10,5) (S 48,31,5) (S 36,10,16) (S 41,17,11) (S 56,6,11) (S 55,6,5) (S 35,14,10) (D 0,1,1)
 0 1 3 50 105  7 (D 0,1,1) (S 4,5,5) (S 31,1,31) (S 19,1,7) (S 25,8,9) (S 39,19,20) (D 0,1,1)
 0 1 4 49 95  10 (D 0,1,1) (S 2,3,3) (S 49,9,4) (S 32,13,19) (S 44,18,19) (S 33,21,22) (S 42,19,18) (S 14,21,21) (S 3,4,4) (D 0,1,1)
 0 1 5 48 111  10 (D 0,1,1) (S 12,18,18) (S 62,12,18) (S 47,12,13) (S 17,4,13) (S 9,12,12) (S 50,18,21) (S 24,19,21) (S 13,19,19) (D 0,1,1)
 0 1 6 48 96  9 (D 0,1,1) (S 11,17,17) (S 10,15,15) (S 23,10,11) (S 5,6,6) (S 38,11,12) (S 8,11,11) (S 59,26,28) (D 0,1,1)
 0 1 7 48 89  10 (D 0,1,1) (S 1,2,2) (S 61,30,1) (S 58,30,29) (S 28,27,29) (S 27,24,27) (S 21,26,27) (S 60,29,30) (S 30,9,13) (D 0,1,1)
 0 1 8 48 99  8 (D 0,1,1) (S 46,7,8) (S 66,7,6) (S 51,28,26) (S 63,29,28) (S 22,29,31) (S 16,28,28) (D 0,1,1)
 0 1 9 49 89  6 (D 0,1,1) (S 18,23,24) (S 15,23,23) (S 52,25,28) (S 6,8,8) (D 0,1,1)
 0 1 10 11 56  3 (D 0,1,1) (S 29,20,22) (D 0,1,1)
