607
10
8437207
1899
 0 1 1 27 51  7 (D 0,1,1) (S 26,1,19) (S 25,2,1) (S 37,1,27) (S 31,13,15) (S 34,15,17) (D 0,1,1)
 0 1 2 27 50  8 (D 0,1,1) (S 15,1,15) (S 6,15,15) (S 10,13,14) (S 27,18,21) (S 35,14,18) (S 36,25,26) (D 0,1,1)
 0 1 3 27 63  6 (D 0,1,1) (S 24,2,12) (S 20,5,6) (S 21,6,8) (S 19,8,9) (D 0,1,1)
 0 1 4 27 93  8 (D 0,1,1) (S 9,24,24) (S 32,22,25) (S 29,26,27) (S 30,16,17) (S 12,12,13) (S 11,21,22) (D 0,1,1)
 0 1 5 27 83  7 (D 0,1,1) (S 13,3,8) (S 16,10,11) (S 3,5,5) (S 38,23,26) (S 23,23,24) (D 0,1,1)
 0 1 6 25 69  6 (D 0,1,1) (S 7,17,17) (S 22,18,25) (S 17,21,25) (S 8,21,21) (D 0,1,1)
 0 1 7 27 63  5 (D 0,1,1) (S 5,14,14) (S 33,20,21) (S 18,22,23) (D 0,1,1)
 0 1 8 25 57  4 (D 0,1,1) (S 4,6,6) (S 28,7,11) (D 0,1,1)
 0 1 9 22 49  4 (D 0,1,1) (S 2,4,4) (S 14,4,10) (D 0,1,1)
 0 1 10 15 29  3 (D 0,1,1) (S 1,3,3) (D 0,1,1)
