27933
24
157116
23816
 0 1 1 150 582  13 (D 0,1,1) (S 167,116,1) (S 92,1,116) (S 19,116,116) (S 93,116,117) (S 168,117,116) (S 165,113,112) (S 91,113,114) (S 157,106,105) (S 156,105,104) (S 82,105,106) (S 81,104,105) (D 0,1,1)
 0 1 2 149 974  15 (D 0,1,1) (S 166,114,113) (S 89,107,112) (S 161,110,107) (S 163,112,110) (S 88,110,112) (S 90,112,113) (S 86,107,110) (S 87,110,111) (S 170,119,117) (S 169,117,2) (S 151,87,86) (S 94,2,117) (S 97,124,126) (D 0,1,1)
 0 1 3 148 773  6 (D 0,1,1) (S 96,114,118) (S 171,118,114) (S 83,106,107) (S 63,67,69) (D 0,1,1)
 0 1 4 149 962  12 (D 0,1,1) (S 95,117,119) (S 25,119,119) (S 172,126,124) (S 139,71,69) (S 125,45,34) (S 124,45,44) (S 123,44,43) (S 122,43,37) (S 118,37,36) (S 126,46,43) (D 0,1,1)
 0 1 5 149 1261  16 (D 0,1,1) (S 149,85,84) (S 75,85,86) (S 76,86,87) (S 148,84,82) (S 147,82,80) (S 146,80,79) (S 145,79,78) (S 73,82,84) (S 74,84,85) (S 150,86,85) (S 120,39,38) (S 45,38,39) (S 138,69,67) (S 79,97,98) (D 0,1,1)
 0 1 6 150 806  8 (D 0,1,1) (S 159,108,107) (S 164,112,107) (S 155,104,102) (S 80,102,104) (S 136,67,66) (S 135,66,62) (D 0,1,1)
 0 1 7 150 796  10 (D 0,1,1) (S 60,62,66) (S 61,66,67) (S 65,71,72) (S 143,77,46) (S 68,46,77) (S 144,78,77) (S 70,78,79) (S 71,79,80) (D 0,1,1)
 0 1 8 149 1352  13 (D 0,1,1) (S 57,62,63) (S 130,55,54) (S 132,63,62) (S 141,73,72) (S 69,77,78) (S 64,69,71) (S 14,62,62) (S 142,73,44) (S 49,44,45) (S 131,56,55) (S 56,55,56) (D 0,1,1)
 0 1 9 149 1261  15 (D 0,1,1) (S 62,67,68) (S 137,68,67) (S 58,63,64) (S 133,64,63) (S 99,55,140) (S 53,48,49) (S 134,65,64) (S 59,64,65) (S 55,54,55) (S 174,140,55) (S 129,140,49) (S 77,95,96) (S 154,98,97) (D 0,1,1)
 0 1 10 150 1353  9 (D 0,1,1) (S 24,7,7) (S 105,12,11) (S 102,8,6) (S 101,6,5) (S 103,9,8) (S 50,34,45) (S 140,72,71) (D 0,1,1)
 0 1 11 148 1393  13 (D 0,1,1) (S 22,60,60) (S 128,49,48) (S 114,30,28) (S 112,28,27) (S 39,28,30) (S 111,27,25) (S 110,25,24) (S 100,11,27) (S 38,28,29) (S 37,27,28) (S 152,96,95) (D 0,1,1)
 0 1 12 149 872  7 (D 0,1,1) (S 20,129,129) (S 10,122,122) (S 173,130,126) (S 98,126,130) (S 162,111,110) (D 0,1,1)
 0 1 13 147 1698  9 (D 0,1,1) (S 18,133,133) (S 44,36,38) (S 119,38,36) (S 66,72,73) (S 127,139,33) (S 43,36,37) (S 33,20,22) (D 0,1,1)
 0 1 14 149 1517  9 (D 0,1,1) (S 16,92,92) (S 11,83,83) (S 7,86,86) (S 121,40,39) (S 67,44,73) (S 108,22,20) (S 27,6,8) (D 0,1,1)
 0 1 15 149 1182  8 (D 0,1,1) (S 23,47,47) (S 51,43,46) (S 109,24,20) (S 36,25,27) (S 15,28,28) (S 115,32,30) (D 0,1,1)
 0 1 16 150 1379  9 (D 0,1,1) (S 8,130,130) (S 13,95,95) (S 153,97,96) (S 78,96,97) (S 158,107,106) (S 84,107,108) (S 4,135,135) (D 0,1,1)
 0 1 17 149 1306  7 (D 0,1,1) (S 28,8,9) (S 35,24,25) (S 40,30,32) (S 175,27,11) (S 116,33,11) (D 0,1,1)
 0 1 18 148 999  6 (D 0,1,1) (S 6,67,67) (S 42,34,139) (S 41,11,33) (S 30,11,12) (D 0,1,1)
 0 1 19 148 1536  9 (D 0,1,1) (S 29,8,11) (S 52,33,139) (S 104,11,8) (S 106,13,12) (S 31,12,13) (S 113,29,28) (S 21,9,9) (D 0,1,1)
 0 1 20 149 1450  9 (D 0,1,1) (S 5,33,33) (S 12,30,30) (S 32,13,14) (S 107,14,13) (S 46,39,40) (S 47,37,43) (S 17,48,48) (D 0,1,1)
 0 1 21 150 859  5 (D 0,1,1) (S 1,110,110) (S 160,109,108) (S 72,80,82) (D 0,1,1)
 0 1 22 127 1000  4 (D 0,1,1) (S 85,108,109) (S 54,49,140) (D 0,1,1)
 0 1 23 149 1459  6 (D 0,1,1) (S 117,139,34) (S 34,20,24) (S 9,21,21) (S 26,5,6) (D 0,1,1)
 0 1 24 108 1163  5 (D 0,1,1) (S 3,5,5) (S 48,43,44) (S 2,75,75) (D 0,1,1)
