17118
18
84286
5238
 0 1 1 89 297  8 (D 0,1,1) (S 101,107,110) (S 102,110,111) (S 103,110,112) (S 105,112,113) (S 106,113,114) (S 30,114,114) (D 0,1,1)
 0 1 2 114 452  7 (D 0,1,1) (S 12,113,113) (S 99,107,108) (S 98,106,107) (S 104,107,112) (S 109,2,117) (D 0,1,1)
 0 1 3 143 687  8 (D 0,1,1) (S 27,135,135) (S 17,134,134) (S 9,82,82) (S 88,82,84) (S 89,84,85) (S 90,85,86) (D 0,1,1)
 0 1 4 150 658  9 (D 0,1,1) (S 111,114,118) (S 38,118,118) (S 22,62,62) (S 72,62,63) (S 73,63,64) (S 36,64,64) (S 97,105,106) (D 0,1,1)
 0 1 5 146 895  9 (D 0,1,1) (S 112,124,126) (S 3,125,125) (S 66,43,46) (S 1,36,36) (S 58,36,37) (S 16,42,42) (S 35,76,76) (D 0,1,1)
 0 1 6 150 1137  9 (D 0,1,1) (S 86,79,80) (S 18,46,46) (S 46,12,13) (S 47,13,14) (S 44,8,11) (S 82,44,73) (S 78,67,69) (D 0,1,1)
 0 1 7 149 964  9 (D 0,1,1) (S 29,124,124) (S 113,126,130) (S 59,36,38) (S 61,39,40) (S 62,37,43) (S 83,46,77) (S 85,78,79) (D 0,1,1)
 0 1 8 149 1165  9 (D 0,1,1) (S 114,55,140) (S 19,30,30) (S 48,20,22) (S 49,20,24) (S 39,29,29) (S 87,80,82) (S 26,84,84) (D 0,1,1)
 0 1 9 150 1274  8 (D 0,1,1) (S 80,71,72) (S 81,72,73) (S 54,28,30) (S 53,28,29) (S 70,54,55) (S 100,108,109) (D 0,1,1)
 0 1 10 148 754  7 (D 0,1,1) (S 13,80,80) (S 37,78,78) (S 84,77,78) (S 75,62,66) (S 95,102,104) (D 0,1,1)
 0 1 11 150 1243  8 (D 0,1,1) (S 33,43,43) (S 41,5,6) (S 31,16,16) (S 7,20,20) (S 50,24,25) (S 52,27,28) (D 0,1,1)
 0 1 12 150 1044  10 (D 0,1,1) (S 76,66,67) (S 79,69,71) (S 56,11,33) (S 15,11,11) (S 45,11,12) (S 14,13,13) (S 65,34,45) (S 91,86,87) (D 0,1,1)
 0 1 13 150 841  6 (D 0,1,1) (S 25,92,92) (S 10,37,37) (S 63,43,44) (S 11,61,61) (D 0,1,1)
 0 1 14 150 1203  9 (D 0,1,1) (S 74,64,65) (S 71,55,56) (S 69,49,140) (S 68,48,49) (S 115,11,27) (S 51,25,27) (S 55,30,32) (D 0,1,1)
 0 1 15 147 1199  9 (D 0,1,1) (S 24,139,139) (S 34,15,15) (S 28,10,10) (S 5,5,5) (S 42,6,8) (S 43,8,9) (S 67,33,139) (D 0,1,1)
 0 1 16 150 1064  7 (D 0,1,1) (S 21,25,25) (S 2,48,48) (S 6,49,49) (S 20,54,54) (S 96,104,105) (D 0,1,1)
 0 1 17 149 1281  10 (D 0,1,1) (S 93,96,97) (S 94,97,98) (S 92,95,96) (S 40,70,70) (S 64,44,45) (S 32,6,6) (S 77,67,68) (S 8,103,103) (D 0,1,1)
 0 1 18 149 960  9 (D 0,1,1) (S 107,1,116) (S 108,116,117) (S 110,117,119) (S 4,38,38) (S 60,38,39) (S 57,34,139) (S 23,88,88) (D 0,1,1)
