1263
10
9528005
9397
 0 1 1 70 142  22 (D 0,1,1) (S 90,16,15) (S 51,1,15) (S 58,1,5) (S 80,2,3) (S 60,3,4) (S 65,7,12) (S 38,11,18) (S 89,28,27) (S 81,23,29) (S 102,29,23) (S 100,25,26) (S 23,27,27) (S 47,23,28) (S 50,28,29) (S 108,30,39) (S 96,38,37) (S 67,36,38) (S 87,39,31) (S 71,31,39) (S 84,38,36) (D 0,1,1)
 0 1 2 70 146  17 (D 0,1,1) (S 95,13,22) (S 77,22,14) (S 46,14,15) (S 49,15,24) (S 76,29,37) (S 30,36,36) (S 92,33,25) (S 74,25,20) (S 94,33,34) (S 83,34,35) (S 66,45,44) (S 99,37,38) (S 98,20,25) (S 85,1,10) (S 79,6,11) (D 0,1,1)
 0 1 3 70 141  15 (D 0,1,1) (S 101,22,13) (S 54,21,22) (S 19,22,22) (S 17,20,20) (S 28,33,33) (S 59,45,49) (S 73,48,49) (S 70,48,43) (S 64,43,44) (S 69,37,29) (S 40,30,38) (S 88,27,35) (S 22,25,25) (D 0,1,1)
 0 1 4 70 129  16 (D 0,1,1) (S 93,13,8) (S 97,8,13) (S 18,21,21) (S 107,26,25) (S 43,26,27) (S 20,23,23) (S 103,16,17) (S 82,10,17) (S 106,17,30) (S 36,47,47) (S 105,39,40) (S 78,32,31) (S 62,31,32) (S 72,18,19) (D 0,1,1)
 0 1 5 70 136  14 (D 0,1,1) (S 14,16,16) (S 48,35,36) (S 29,35,35) (S 53,45,50) (S 61,49,45) (S 63,50,49) (S 68,46,45) (S 41,46,50) (S 104,49,48) (S 37,49,49) (S 35,45,45) (S 42,9,14) (D 0,1,1)
 0 1 6 70 114  9 (D 0,1,1) (S 21,24,24) (S 25,29,29) (S 26,30,30) (S 91,47,40) (S 27,32,32) (S 45,17,31) (S 16,19,19) (D 0,1,1)
 0 1 7 70 125  12 (D 0,1,1) (S 11,13,13) (S 39,26,34) (S 44,34,42) (S 57,41,42) (S 55,42,43) (S 33,43,43) (S 31,38,38) (S 1,2,2) (S 5,6,6) (S 86,12,11) (D 0,1,1)
 0 1 8 67 124  9 (D 0,1,1) (S 24,28,28) (S 4,5,5) (S 7,9,9) (S 75,14,22) (S 12,14,14) (S 13,15,15) (S 56,12,19) (D 0,1,1)
 0 1 9 65 138  10 (D 0,1,1) (S 32,39,39) (S 10,12,12) (S 9,11,11) (S 52,6,7) (S 3,4,4) (S 2,3,3) (S 6,8,8) (S 8,10,10) (D 0,1,1)
 0 1 10 32 68  4 (D 0,1,1) (S 15,17,17) (S 34,44,44) (D 0,1,1)
